Symbol,Date,Company,Return,MKTCAP,TRI,TB90,PB,MktPrm
32,2010-06-01,Singer pakistan ltd,-0.143455,208186,0.65,0.39,14.00,0.26
32,2010-07-01,Singer pakistan ltd,0.176097,109605,254,0.39,13.00,253.61
32,2010-08-01,Singer pakistan ltd,-0.083207,36213,0.6,0.39,1.00,0.21
32,2010-09-01,Singer pakistan ltd,-0.158279,52600,0.3,0.39,8.00,-0.09
32,2010-10-01,Singer pakistan ltd,0.023015,151925,0.785,0.39,11.00,0.395
32,2010-11-01,Singer pakistan ltd,0.042375,278914,0.452,0.39,12.00,0.062
32,2010-12-01,Singer pakistan ltd,0.071826,95751,0.452,0.39,18.00,0.062
32,2011-01-01,Singer pakistan ltd,0.007715,305812,0.85206697,1.25,7.00,-0.39793303
32,2011-02-01,Singer pakistan ltd,0.005747,216163,0.745808025,1.25,3.00,-0.504191975
32,2011-03-01,Singer pakistan ltd,0.019504,279188,0.279285365,1.25,10.00,-0.970714635
32,2011-04-01,Singer pakistan ltd,0.007301,26002,0.786547906,1.25,15.00,-0.463452094
32,2011-05-01,Singer pakistan ltd,-0.037617,92194,0.992435548,1.25,18.00,-0.257564452
32,2011-06-01,Singer pakistan ltd,-0.060385,209665,0.118512468,1.25,4.00,-1.131487532
32,2011-07-01,Singer pakistan ltd,-0.021976,297255,0.366636723,1.25,17.00,-0.883363277
32,2011-08-01,Singer pakistan ltd,-0.064267,88818,0.593736836,1.25,12.00,-0.656263164
32,2011-09-01,Singer pakistan ltd,0.076815,6255,0.141494251,1.25,17.00,-1.108505749
32,2011-10-01,Singer pakistan ltd,-0.11044,221005,0.296393013,1.25,5.00,-0.953606987
32,2011-11-01,Singer pakistan ltd,-0.016116,266069,0.471470989,1.25,12.00,-0.778529011
32,2011-12-01,Singer pakistan ltd,-0.028969,264021,0.27418321,1.25,8.00,-0.97581679
32,2012-01-01,Singer pakistan ltd,0.043319,110986,0.422183835,0.4,10.00,0.022183835
32,2012-02-01,Singer pakistan ltd,0.071811,152533,0.517394276,0.4,12.00,0.117394276
32,2012-03-01,Singer pakistan ltd,0.093794,73427,0.481965397,0.4,10.00,0.081965397
32,2012-04-01,Singer pakistan ltd,0.137258,6654,0.604763785,0.4,11.00,0.204763785
32,2012-05-01,Singer pakistan ltd,0.021912,203345,0.769628229,0.4,5.00,0.369628229
32,2012-06-01,Singer pakistan ltd,0.022942,146031,0.157098731,0.4,20.00,-0.242901269
32,2012-07-01,Singer pakistan ltd,0.044921,75912,0.282893713,0.4,2.00,-0.117106287
32,2012-08-01,Singer pakistan ltd,0.077362,218227,0.559756539,0.4,20.00,0.159756539
32,2012-09-01,Singer pakistan ltd,-0.037431,14075,0.638741074,0.4,16.00,0.238741074
32,2012-10-01,Singer pakistan ltd,0.112039,135917,0.049148487,0.4,18.00,-0.350851513
32,2012-11-01,Singer pakistan ltd,0.149773,223696,0.244122807,0.4,17.00,-0.155877193
32,2012-12-01,Singer pakistan ltd,0.059068,165197,0.244227173,0.4,4.00,-0.155772827
33,2010-01-01,Gul Ahmad textile mills,-0.051293,3975,0.5832,0.39,8.00,0.1932
33,2010-02-01,Gul Ahmad textile mills,-0.068575,146903,0.683,0.39,8.00,0.293
33,2010-03-01,Gul Ahmad textile mills,-0.018117,303974,0.25,0.39,15.00,-0.14
33,2010-04-01,Gul Ahmad textile mills,0.052993,65563,0.72,0.39,4.00,0.33
33,2010-05-01,Gul Ahmad textile mills,-0.071444,284044,0.654,0.39,19.00,0.264
33,2010-06-01,Gul Ahmad textile mills,-0.220009,251911,0.65,0.39,8.00,0.26
33,2010-07-01,Gul Ahmad textile mills,0.213491,72683,254,0.39,16.00,253.61
33,2010-08-01,Gul Ahmad textile mills,-0.078881,111868,0.6,0.39,11.00,0.21
33,2010-09-01,Gul Ahmad textile mills,0.037041,259355,0.3,0.39,18.00,-0.09
33,2010-10-01,Gul Ahmad textile mills,0.068508,246490,0.785,0.39,19.00,0.395
33,2010-11-01,Gul Ahmad textile mills,0.063317,50846,0.452,0.39,16.00,0.062
33,2010-12-01,Gul Ahmad textile mills,0.15267,210427,0.452,0.39,2.00,0.062
33,2011-01-01,Gul Ahmad textile mills,0.058663,222935,0.868138302,1.25,5.00,-0.381861698
33,2011-02-01,Gul Ahmad textile mills,0.027742,87555,0.701676845,1.25,1.00,-0.548323155
33,2011-03-01,Gul Ahmad textile mills,0.275631,262016,0.073624608,1.25,13.00,-1.176375392
33,2011-04-01,Gul Ahmad textile mills,-0.109763,73209,0.601508584,1.25,13.00,-0.648491416
33,2011-05-01,Gul Ahmad textile mills,-0.178868,273307,0.085923274,1.25,11.00,-1.164076726
33,2011-06-01,Gul Ahmad textile mills,-0.044158,114811,0.950966003,1.25,4.00,-0.299033997
33,2011-07-01,Gul Ahmad textile mills,-0.076373,75077,0.043221447,1.25,11.00,-1.206778553
33,2011-08-01,Gul Ahmad textile mills,-0.179848,39756,0.442932499,1.25,6.00,-0.807067501
33,2011-09-01,Gul Ahmad textile mills,0.238417,213839,0.176583634,1.25,8.00,-1.073416366
33,2011-10-01,Gul Ahmad textile mills,-0.433089,35065,0.281147768,1.25,11.00,-0.968852232
33,2011-11-01,Gul Ahmad textile mills,-0.027617,237501,0.742906398,1.25,15.00,-0.507093602
33,2011-12-01,Gul Ahmad textile mills,-0.027425,133332,0.191075483,1.25,6.00,-1.058924517
33,2012-01-01,Gul Ahmad textile mills,0.059089,169958,0.191226111,0.4,18.00,-0.208773889
33,2012-02-01,Gul Ahmad textile mills,-0.010713,47473,0.615674743,0.4,9.00,0.215674743
33,2012-03-01,Gul Ahmad textile mills,0.088281,7602,0.692668407,0.4,13.00,0.292668407
33,2012-04-01,Gul Ahmad textile mills,0.241899,197232,0.434657242,0.4,16.00,0.034657242
33,2012-05-01,Gul Ahmad textile mills,0.012311,38654,0.329095966,0.4,15.00,-0.070904034
33,2012-06-01,Gul Ahmad textile mills,-0.048202,276545,0.219100168,0.4,16.00,-0.180899832
33,2012-07-01,Gul Ahmad textile mills,0.083001,320746,0.95384282,0.4,13.00,0.55384282
33,2012-08-01,Gul Ahmad textile mills,0.146247,52543,0.24513717,0.4,10.00,-0.15486283
33,2012-09-01,Gul Ahmad textile mills,-0.018027,104987,0.513696458,0.4,10.00,0.113696458
33,2012-10-01,Gul Ahmad textile mills,-0.174853,52005,0.894355186,0.4,2.00,0.494355186
33,2012-11-01,Gul Ahmad textile mills,0.02353,19991,0.319050903,0.4,17.00,-0.080949097
33,2012-12-01,Gul Ahmad textile mills,-0.070447,39127,0.870277321,0.4,4.00,0.470277321
34,2010-01-01,National food ltd.,-0.067875,93096,0.5832,0.39,20.00,0.1932
34,2010-02-01,National food ltd.,-0.008013,179497,0.683,0.39,19.00,0.293
34,2010-03-01,National food ltd.,-0.072562,284115,0.25,0.39,17.00,-0.14
34,2010-04-01,National food ltd.,-0.06228,262834,0.72,0.39,15.00,0.33
34,2010-05-01,National food ltd.,-0.160647,25590,0.654,0.39,16.00,0.264
34,2010-06-01,National food ltd.,-0.051692,140474,0.65,0.39,2.00,0.26
34,2010-07-01,National food ltd.,0.158629,320177,254,0.39,3.00,253.61
34,2010-08-01,National food ltd.,-0.001361,299370,0.6,0.39,17.00,0.21
34,2010-09-01,National food ltd.,-0.13342,259127,0.3,0.39,17.00,-0.09
34,2010-10-01,National food ltd.,-0.064272,215717,0.785,0.39,16.00,0.395
34,2010-11-01,National food ltd.,0.031504,264815,0.452,0.39,14.00,0.062
34,2010-12-01,National food ltd.,0.466581,159987,0.452,0.39,4.00,0.062
34,2011-01-01,National food ltd.,0.035293,334189,0.896971219,1.25,12.00,-0.353028781
34,2011-02-01,National food ltd.,-0.134023,330312,0.191276156,1.25,5.00,-1.058723844
34,2011-03-01,National food ltd.,0.084153,52717,0.429934444,1.25,3.00,-0.820065556
34,2011-04-01,National food ltd.,0.011004,77815,0.502355074,1.25,18.00,-0.747644926
34,2011-05-01,National food ltd.,-0.002406,338856,0.216002439,1.25,5.00,-1.033997561
34,2011-06-01,National food ltd.,0.116164,291765,0.080378444,1.25,7.00,-1.169621556
34,2011-07-01,National food ltd.,-0.196284,291688,0.0154608,1.25,14.00,-1.2345392
34,2011-08-01,National food ltd.,-0.011507,210913,0.516546909,1.25,3.00,-0.733453091
34,2011-09-01,National food ltd.,-0.016141,282909,0.748231585,1.25,4.00,-0.501768415
34,2011-10-01,National food ltd.,-0.043406,309327,0.292857197,1.25,12.00,-0.957142803
34,2011-11-01,National food ltd.,0.023978,219608,0.414604891,1.25,17.00,-0.835395109
34,2011-12-01,National food ltd.,-0.058618,283409,0.788972529,1.25,5.00,-0.461027471
34,2012-01-01,National food ltd.,0.141199,53298,0.789270019,0.4,8.00,0.389270019
34,2012-02-01,National food ltd.,0.191216,180865,0.850381981,0.4,15.00,0.450381981
34,2012-03-01,National food ltd.,0.164009,336070,0.690312959,0.4,2.00,0.290312959
34,2012-04-01,National food ltd.,0.299167,239647,0.868881203,0.4,16.00,0.468881203
34,2012-05-01,National food ltd.,0.336878,276897,0.471796339,0.4,18.00,0.071796339
34,2012-06-01,National food ltd.,-0.025284,76478,0.018729412,0.4,4.00,-0.381270588
34,2012-07-01,National food ltd.,0.179899,200363,0.971163245,0.4,12.00,0.571163245
34,2012-08-01,National food ltd.,0.017882,73318,0.646282341,0.4,16.00,0.246282341
34,2012-09-01,National food ltd.,0.062773,237788,0.900827239,0.4,16.00,0.500827239
34,2012-10-01,National food ltd.,0.267169,202577,0.482982672,0.4,18.00,0.082982672
34,2012-11-01,National food ltd.,-0.088853,306982,0.761787378,0.4,9.00,0.361787378
34,2012-12-01,National food ltd.,-0.030874,330446,0.32143449,0.4,4.00,-0.07856551
35,2010-01-01,Fecto cement,-0.082347,280475,0.5832,0.39,5.00,0.1932
35,2010-02-01,Fecto cement,-0.252793,97298,0.683,0.39,4.00,0.293
35,2010-03-01,Fecto cement,0.245528,128706,0.25,0.39,5.00,-0.14
35,2010-04-01,Fecto cement,-0.176091,133007,0.72,0.39,20.00,0.33
35,2010-05-01,Fecto cement,-0.21387,175616,0.654,0.39,14.00,0.264
35,2010-06-01,Fecto cement,-0.09685,224034,0.65,0.39,12.00,0.26
35,2010-07-01,Fecto cement,0.093768,259081,254,0.39,4.00,253.61
35,2010-08-01,Fecto cement,-0.145954,118292,0.6,0.39,8.00,0.21
35,2010-09-01,Fecto cement,-0.074108,226884,0.3,0.39,1.00,-0.09
35,2010-10-01,Fecto cement,0.191891,182816,0.785,0.39,17.00,0.395
35,2010-11-01,Fecto cement,0.133531,16635,0.452,0.39,14.00,0.062
35,2010-12-01,Fecto cement,0.00692,25484,0.452,0.39,17.00,0.062
35,2011-01-01,Fecto cement,-0.102033,134997,0.939116433,1.25,20.00,-0.310883567
35,2011-02-01,Fecto cement,-0.056293,323408,0.693630926,1.25,19.00,-0.556369074
35,2011-03-01,Fecto cement,-0.000837,175542,0.496025726,1.25,2.00,-0.753974274
35,2011-04-01,Fecto cement,-0.046281,7814,0.083812949,1.25,5.00,-1.166187051
35,2011-05-01,Fecto cement,-0.107702,251971,0.029395267,1.25,9.00,-1.220604733
35,2011-06-01,Fecto cement,0.071075,152573,0.516699746,1.25,6.00,-0.733300254
35,2011-07-01,Fecto cement,-0.000546,201723,0.581866648,1.25,1.00,-0.668133352
35,2011-08-01,Fecto cement,0,51161,0.756166258,1.25,4.00,-0.493833742
35,2011-09-01,Fecto cement,0.058008,284427,0.550168102,1.25,2.00,-0.699831898
35,2011-10-01,Fecto cement,0.184753,161957,0.236721409,1.25,4.00,-1.013278591
35,2011-11-01,Fecto cement,-0.000143,234878,0.956254462,1.25,8.00,-0.293745538
35,2011-12-01,Fecto cement,0,52521,0.519397182,1.25,3.00,-0.730602818
35,2012-01-01,Fecto cement,-0.007168,177002,0.975762009,0.4,7.00,0.575762009
35,2012-02-01,Fecto cement,0.035339,72458,0.578266168,0.4,18.00,0.178266168
35,2012-03-01,Fecto cement,0.05433,172846,0.235772043,0.4,18.00,-0.164227957
35,2012-04-01,Fecto cement,0.076942,337660,0.353501036,0.4,10.00,-0.046498964
35,2012-05-01,Fecto cement,0.114394,263629,0.738064353,0.4,8.00,0.338064353
35,2012-06-01,Fecto cement,-0.022411,248907,0.151723779,0.4,8.00,-0.248276221
35,2012-07-01,Fecto cement,-0.034013,120753,0.390464334,0.4,14.00,-0.009535666
35,2012-08-01,Fecto cement,0.033902,180822,0.428332548,0.4,10.00,0.028332548
35,2012-09-01,Fecto cement,0.125163,68630,0.186952068,0.4,7.00,-0.213047932
35,2012-10-01,Fecto cement,0,92412,0.10925623,0.4,9.00,-0.29074377
35,2012-11-01,Fecto cement,0.243792,165234,0.19155963,0.4,16.00,-0.20844037
35,2012-12-01,Fecto cement,-0.081273,320029,0.687129972,0.4,2.00,0.287129972
36,2010-01-01,Feroze1888 mills ltd,-0.025693,74598,0.5832,0.39,7.00,0.1932
36,2010-02-01,Feroze1888 mills ltd,-0.10436,90593,0.683,0.39,15.00,0.293
36,2010-03-01,Feroze1888 mills ltd,0.069733,131083,0.25,0.39,13.00,-0.14
36,2010-04-01,Feroze1888 mills ltd,0.090115,40729,0.72,0.39,11.00,0.33
36,2010-05-01,Feroze1888 mills ltd,-0.047513,131398,0.654,0.39,8.00,0.264
36,2010-06-01,Feroze1888 mills ltd,0.195965,271751,0.65,0.39,5.00,0.26
36,2010-07-01,Feroze1888 mills ltd,-0.106722,322617,254,0.39,17.00,253.61
36,2010-08-01,Feroze1888 mills ltd,0.065049,335959,0.6,0.39,3.00,0.21
36,2010-09-01,Feroze1888 mills ltd,0.276341,268422,0.3,0.39,14.00,-0.09
36,2010-10-01,Feroze1888 mills ltd,0.093019,131776,0.785,0.39,2.00,0.395
36,2010-11-01,Feroze1888 mills ltd,-0.192728,295654,0.452,0.39,2.00,0.062
36,2010-12-01,Feroze1888 mills ltd,-0.073998,347476,0.452,0.39,9.00,0.062
36,2011-01-01,Feroze1888 mills ltd,-0.028756,201754,0.538487052,1.25,18.00,-0.711512948
36,2011-02-01,Feroze1888 mills ltd,-0.056539,156185,0.972724358,1.25,7.00,-0.277275642
36,2011-03-01,Feroze1888 mills ltd,0.014754,327068,0.836887349,1.25,13.00,-0.413112651
36,2011-04-01,Feroze1888 mills ltd,0.015233,74320,0.138791276,1.25,1.00,-1.111208724
36,2011-05-01,Feroze1888 mills ltd,-0.011859,278153,0.400769694,1.25,2.00,-0.849230306
36,2011-06-01,Feroze1888 mills ltd,-0.024868,28825,0.232535194,1.25,13.00,-1.017464806
36,2011-07-01,Feroze1888 mills ltd,0.007597,121408,0.290676878,1.25,7.00,-0.959323122
36,2011-08-01,Feroze1888 mills ltd,-0.059269,287126,0.530254744,1.25,19.00,-0.719745256
36,2011-09-01,Feroze1888 mills ltd,-0.011429,161867,0.696330012,1.25,8.00,-0.553669988
36,2011-10-01,Feroze1888 mills ltd,-0.035568,333476,0.021923906,1.25,11.00,-1.228076094
36,2011-11-01,Feroze1888 mills ltd,-0.063935,139870,0.249726702,1.25,3.00,-1.000273298
36,2011-12-01,Feroze1888 mills ltd,-0.026938,141085,0.811610406,1.25,12.00,-0.438389594
36,2012-01-01,Feroze1888 mills ltd,-0.281456,43662,0.580642335,0.4,2.00,0.180642335
36,2012-02-01,Feroze1888 mills ltd,0.311924,138178,0.734096961,0.4,12.00,0.334096961
36,2012-03-01,Feroze1888 mills ltd,0.389703,224139,0.147909767,0.4,12.00,-0.252090233
36,2012-04-01,Feroze1888 mills ltd,-0.072249,87434,0.082751322,0.4,9.00,-0.317248678
36,2012-05-01,Feroze1888 mills ltd,-0.000154,100192,0.543728741,0.4,1.00,0.143728741
36,2012-06-01,Feroze1888 mills ltd,-0.039547,231933,0.210077937,0.4,19.00,-0.189922063
36,2012-07-01,Feroze1888 mills ltd,-0.100446,75363,0.297988295,0.4,2.00,-0.102011705
36,2012-08-01,Feroze1888 mills ltd,0.048706,263308,0.324214606,0.4,18.00,-0.075785394
36,2012-09-01,Feroze1888 mills ltd,0.077186,201778,0.621101098,0.4,15.00,0.221101098
36,2012-10-01,Feroze1888 mills ltd,0.281224,311252,0.219461006,0.4,4.00,-0.180538994
36,2012-11-01,Feroze1888 mills ltd,0.141057,190574,0.806733588,0.4,1.00,0.406733588
36,2012-12-01,Feroze1888 mills ltd,-0.002458,237448,0.225005369,0.4,6.00,-0.174994631
37,2010-01-01,Gillette pakistan,-0.034224,115712,0.5832,0.39,6.00,0.1932
37,2010-02-01,Gillette pakistan,0.059844,102155,0.683,0.39,20.00,0.293
37,2010-03-01,Gillette pakistan,0.199333,75584,0.25,0.39,18.00,-0.14
37,2010-04-01,Gillette pakistan,-0.090215,332744,0.72,0.39,15.00,0.33
37,2010-05-01,Gillette pakistan,-0.109118,76346,0.654,0.39,3.00,0.264
37,2010-06-01,Gillette pakistan,-0.060625,115891,0.65,0.39,11.00,0.26
37,2010-07-01,Gillette pakistan,0.088898,186611,254,0.39,7.00,253.61
37,2010-08-01,Gillette pakistan,-0.149278,351839,0.6,0.39,19.00,0.21
37,2010-09-01,Gillette pakistan,0.146415,180961,0.3,0.39,4.00,-0.09
37,2010-10-01,Gillette pakistan,-0.055263,215651,0.785,0.39,12.00,0.395
37,2010-11-01,Gillette pakistan,-0.06252,23665,0.452,0.39,12.00,0.062
37,2010-12-01,Gillette pakistan,0.008032,174243,0.452,0.39,20.00,0.062
37,2011-01-01,Gillette pakistan,-0.040822,141899,0.297972715,1.25,17.00,-0.952027285
37,2011-02-01,Gillette pakistan,-0.069171,130468,0.463140537,1.25,20.00,-0.786859463
37,2011-03-01,Gillette pakistan,0.003922,295967,0.404922123,1.25,17.00,-0.845077877
37,2011-04-01,Gillette pakistan,-0.032731,179494,0.054076687,1.25,10.00,-1.195923313
37,2011-05-01,Gillette pakistan,0,83563,0.139615759,1.25,19.00,-1.110384241
37,2011-06-01,Gillette pakistan,0.04879,316139,0.583972202,1.25,13.00,-0.666027798
37,2011-07-01,Gillette pakistan,0,222033,0.477974817,1.25,15.00,-0.772025183
37,2011-08-01,Gillette pakistan,-0.053396,136145,0.440160942,1.25,12.00,-0.809839058
37,2011-09-01,Gillette pakistan,0,333471,0.408875809,1.25,6.00,-0.841124191
37,2011-10-01,Gillette pakistan,-0.153382,79760,0.928680259,1.25,18.00,-0.321319741
37,2011-11-01,Gillette pakistan,-0.011911,269766,0.796994567,1.25,13.00,-0.453005433
37,2011-12-01,Gillette pakistan,0,362631,0.5752173,1.25,8.00,-0.6747827
37,2012-01-01,Gillette pakistan,0.055666,67416,0.594577885,0.4,9.00,0.194577885
37,2012-02-01,Gillette pakistan,-0.085368,293460,0.623896235,0.4,2.00,0.223896235
37,2012-03-01,Gillette pakistan,0.074371,4253,0.589350381,0.4,19.00,0.189350381
37,2012-04-01,Gillette pakistan,0.156508,34917,0.663800749,0.4,15.00,0.263800749
37,2012-05-01,Gillette pakistan,-0.057172,263132,0.336807824,0.4,8.00,-0.063192176
37,2012-06-01,Gillette pakistan,-0.066964,72232,0.145748798,0.4,2.00,-0.254251202
37,2012-07-01,Gillette pakistan,-0.121557,320588,0.800193677,0.4,19.00,0.400193677
37,2012-08-01,Gillette pakistan,0.043803,242711,0.796059849,0.4,18.00,0.396059849
37,2012-09-01,Gillette pakistan,-0.058841,60310,0.363518407,0.4,12.00,-0.036481593
37,2012-10-01,Gillette pakistan,0.080043,10079,0.930721448,0.4,5.00,0.530721448
37,2012-11-01,Gillette pakistan,0.10606,63674,0.757244417,0.4,5.00,0.357244417
37,2012-12-01,Gillette pakistan,0.098621,330157,0.572811533,0.4,12.00,0.172811533
38,2010-01-01,Honda atlas cars(pak) ltd,-0.047118,300929,0.5832,0.39,1.00,0.1932
38,2010-02-01,Honda atlas cars(pak) ltd,-0.057545,128722,0.683,0.39,4.00,0.293
38,2010-03-01,Honda atlas cars(pak) ltd,-0.051232,307870,0.25,0.39,19.00,-0.14
38,2010-04-01,Honda atlas cars(pak) ltd,0.038374,237557,0.72,0.39,11.00,0.33
38,2010-05-01,Honda atlas cars(pak) ltd,-0.435318,132894,0.654,0.39,5.00,0.264
38,2010-06-01,Honda atlas cars(pak) ltd,0.169359,346669,0.65,0.39,14.00,0.26
38,2010-07-01,Honda atlas cars(pak) ltd,0.016743,182909,254,0.39,9.00,253.61
38,2010-08-01,Honda atlas cars(pak) ltd,-0.225032,146699,0.6,0.39,3.00,0.21
38,2010-09-01,Honda atlas cars(pak) ltd,-0.008543,106846,0.3,0.39,8.00,-0.09
38,2010-10-01,Honda atlas cars(pak) ltd,0.096263,324850,0.785,0.39,8.00,0.395
38,2010-11-01,Honda atlas cars(pak) ltd,0.037388,127464,0.452,0.39,12.00,0.062
38,2010-12-01,Honda atlas cars(pak) ltd,-0.033068,325611,0.452,0.39,5.00,0.062
38,2011-01-01,Honda atlas cars(pak) ltd,0,204286,0.77258957,1.25,12.00,-0.47741043
38,2011-02-01,Honda atlas cars(pak) ltd,0,265286,0.874682616,1.25,3.00,-0.375317384
38,2011-03-01,Honda atlas cars(pak) ltd,0,118297,0.599604931,1.25,13.00,-0.650395069
38,2011-04-01,Honda atlas cars(pak) ltd,0,126473,0.285899041,1.25,18.00,-0.964100959
38,2011-05-01,Honda atlas cars(pak) ltd,0,18700,0.294882004,1.25,15.00,-0.955117996
38,2011-06-01,Honda atlas cars(pak) ltd,0,46092,0.359046923,1.25,13.00,-0.890953077
38,2011-07-01,Honda atlas cars(pak) ltd,0,228449,0.337486165,1.25,8.00,-0.912513835
38,2011-08-01,Honda atlas cars(pak) ltd,0,6894,0.607312472,1.25,18.00,-0.642687528
38,2011-09-01,Honda atlas cars(pak) ltd,0,198062,0.825648464,1.25,12.00,-0.424351536
38,2011-10-01,Honda atlas cars(pak) ltd,0.144891,73499,0.940249584,1.25,18.00,-0.309750416
38,2011-11-01,Honda atlas cars(pak) ltd,-0.14259,321162,0.760401284,1.25,15.00,-0.489598716
38,2011-12-01,Honda atlas cars(pak) ltd,0.206921,43176,0.188146423,1.25,4.00,-1.061853577
38,2012-01-01,Honda atlas cars(pak) ltd,0.081111,320261,0.2661541,0.4,4.00,-0.1338459
38,2012-02-01,Honda atlas cars(pak) ltd,0.165822,233422,0.840646115,0.4,5.00,0.440646115
38,2012-03-01,Honda atlas cars(pak) ltd,-0.008171,314802,0.18637126,0.4,9.00,-0.21362874
38,2012-04-01,Honda atlas cars(pak) ltd,0.190342,374827,0.525553809,0.4,1.00,0.125553809
38,2012-05-01,Honda atlas cars(pak) ltd,-0.088177,334492,0.69017742,0.4,20.00,0.29017742
38,2012-06-01,Honda atlas cars(pak) ltd,-0.099434,269855,0.827420178,0.4,17.00,0.427420178
38,2012-07-01,Honda atlas cars(pak) ltd,0.256754,268916,0.570034937,0.4,8.00,0.170034937
38,2012-08-01,Honda atlas cars(pak) ltd,-0.032157,260900,0.489653343,0.4,6.00,0.089653343
38,2012-09-01,Honda atlas cars(pak) ltd,0.017279,259792,0.522020144,0.4,4.00,0.122020144
38,2012-10-01,Honda atlas cars(pak) ltd,-0.018733,359980,0.262197027,0.4,1.00,-0.137802973
38,2012-11-01,Honda atlas cars(pak) ltd,0.191371,273455,0.450270106,0.4,3.00,0.050270106
38,2012-12-01,Honda atlas cars(pak) ltd,0.155951,27386,0.876488576,0.4,15.00,0.476488576
39,2010-01-01,artistic denim,-0.068847,255451,0.5832,0.39,17.00,0.1932
39,2010-02-01,artistic denim,-0.000728,285762,0.683,0.39,3.00,0.293
39,2010-03-01,artistic denim,-0.038202,230913,0.25,0.39,4.00,-0.14
39,2010-04-01,artistic denim,-0.11147,124671,0.72,0.39,5.00,0.33
39,2010-05-01,artistic denim,-0.048938,101275,0.654,0.39,7.00,0.264
39,2010-06-01,artistic denim,-0.098333,113138,0.65,0.39,13.00,0.26
39,2010-07-01,artistic denim,0.000979,32589,254,0.39,11.00,253.61
39,2010-08-01,artistic denim,-0.078332,167308,0.6,0.39,15.00,0.21
39,2010-09-01,artistic denim,0.061558,34773,0.3,0.39,14.00,-0.09
39,2010-10-01,artistic denim,-0.004988,108539,0.785,0.39,15.00,0.395
39,2010-11-01,artistic denim,0.075107,377561,0.452,0.39,15.00,0.062
39,2010-12-01,artistic denim,0.086161,181478,0.452,0.39,4.00,0.062
39,2011-01-01,artistic denim,-0.056008,188117,0.160081163,1.25,16.00,-1.089918837
39,2011-02-01,artistic denim,-0.072309,78992,0.731074607,1.25,6.00,-0.518925393
39,2011-03-01,artistic denim,-0.058269,209584,0.957915061,1.25,1.00,-0.292084939
39,2011-04-01,artistic denim,0.120628,346857,0.763914231,1.25,15.00,-0.486085769
39,2011-05-01,artistic denim,0.04879,163891,0.919713719,1.25,15.00,-0.330286281
39,2011-06-01,artistic denim,0.079043,197021,0.141173154,1.25,16.00,-1.108826846
39,2011-07-01,artistic denim,0,298290,0.639367539,1.25,18.00,-0.610632461
39,2011-08-01,artistic denim,-0.022246,357442,0.695428871,1.25,7.00,-0.554571129
39,2011-09-01,artistic denim,-0.061136,38532,0.563557039,1.25,15.00,-0.686442961
39,2011-10-01,artistic denim,-0.217723,366109,0.324779554,1.25,19.00,-0.925220446
39,2011-11-01,artistic denim,0.125799,39649,0.960924786,1.25,9.00,-0.289075214
39,2011-12-01,artistic denim,0.036044,237060,0.776392816,1.25,20.00,-0.473607184
39,2012-01-01,artistic denim,0.07039,341523,0.360663367,0.4,15.00,-0.039336633
39,2012-02-01,artistic denim,0.176851,221027,0.788678421,0.4,6.00,0.388678421
39,2012-03-01,artistic denim,0.029836,284819,0.48676693,0.4,8.00,0.08676693
39,2012-04-01,artistic denim,0.160391,72162,0.705243449,0.4,8.00,0.305243449
39,2012-05-01,artistic denim,0.061384,257735,0.459043959,0.4,17.00,0.059043959
39,2012-06-01,artistic denim,-0.044364,349014,0.497885999,0.4,8.00,0.097885999
39,2012-07-01,artistic denim,-0.01309,34830,0.122799768,0.4,16.00,-0.277200232
39,2012-08-01,artistic denim,0.02249,178929,0.139571725,0.4,16.00,-0.260428275
39,2012-09-01,artistic denim,0.113822,76917,0.926274059,0.4,3.00,0.526274059
39,2012-10-01,artistic denim,0.147598,76626,0.516620386,0.4,13.00,0.116620386
39,2012-11-01,artistic denim,0.268577,113225,0.636707172,0.4,14.00,0.236707172
39,2012-12-01,artistic denim,0.054974,3689,0.736481391,0.4,8.00,0.336481391
40,2010-01-01,JDWsugar mills,0.175276,359467,0.5832,0.39,13.00,0.1932
40,2010-02-01,JDWsugar mills,0.144767,191829,0.683,0.39,14.00,0.293
40,2010-03-01,JDWsugar mills,-0.147839,82328,0.25,0.39,11.00,-0.14
40,2010-04-01,JDWsugar mills,-0.030579,224712,0.72,0.39,8.00,0.33
40,2010-05-01,JDWsugar mills,0.026523,327078,0.654,0.39,5.00,0.264
40,2010-06-01,JDWsugar mills,0.031998,341356,0.65,0.39,9.00,0.26
40,2010-07-01,JDWsugar mills,0.024113,161402,254,0.39,7.00,253.61
40,2010-08-01,JDWsugar mills,-0.040303,26641,0.6,0.39,6.00,0.21
40,2010-09-01,JDWsugar mills,0.032588,293714,0.3,0.39,2.00,-0.09
40,2010-10-01,JDWsugar mills,0.181908,325992,0.785,0.39,11.00,0.395
40,2010-11-01,JDWsugar mills,0.044452,348438,0.452,0.39,16.00,0.062
40,2010-12-01,JDWsugar mills,0.091417,332810,0.452,0.39,7.00,0.062
40,2011-01-01,JDWsugar mills,-0.111077,236329,0.686463102,1.25,9.00,-0.563536898
40,2011-02-01,JDWsugar mills,0.102065,97394,0.448481301,1.25,7.00,-0.801518699
40,2011-03-01,JDWsugar mills,0.005094,93114,0.689553259,1.25,5.00,-0.560446741
40,2011-04-01,JDWsugar mills,-0.113865,3725,0.920959026,1.25,12.00,-0.329040974
